acc,drs
SRR1600571,58f64c6a8d73071dda3ef0e3d9b0d68f
SRR1600463,c556a288547a08edfbd35669a2dc3c63
SRR1596706,cff25ee3a706c58f5864b866563ae949
SRR1599310,acd7efbcc21aab5d18b33ba8223bc0b2
SRR1596812,2361664dd5095aed3ac60dab9734ae6c
SRR1604456,31f31d7eb1c922062fd76a79a1c2ddb5
SRR1601818,c211ce7f553896b9635ac9d8b81e5dcb
SRR1601865,c680c618d1fe4e3f6ec5db60454de95d
SRR1597877,eb18b3ece1697f4da5f01bbc84a28657
SRR1601820,c2e85a2a7641a43eaacf2ad960f638ca
SRR1597847,d82171effe1aed8fd44b9cac224f8b07
SRR1601883,8601052467257ebc56b4713de86a33a1
SRR1597855,1d3578f652ab565d47ba2b519c2d33b8
SRR1606600,52dd26ec3d8ac4a93a7359eb294b8529
SRR1606412,6329087a83ac99d43e7ce82634eed72e
SRR1606737,17b9752363dbed2dfaf32c46ee8942f6
SRR1606688,ef71c43f3b7e1ff2858a783b2a44a2d1
SRR1605185,6cfe552c2f3645717d3838f156aea2a1
SRR1606744,99b799e3e554edd8947c337c8c4994ed
SRR1597785,0f6635f35b4b564a2b7f42ceaeade37f
SRR1597768,e885b95b64cb53bd69ef4efdfdc427be
SRR1597755,ce364e18ae9e9a7f5f572d34542fb451
SRR1597658,2f9021bda4055aca407ebada0828ba1e
SRR1597742,c6f9734f6915753511daaa7aebad067c
SRR1598443,828b8105b73f27beadfccdf922eda006
SRR1598239,d823a4c0765db27a610d49a9b2c9fe54
SRR1604084,638274674e518d69b3f4a9f7da335de5
SRR1597954,47339155d3e917d4ab34482c43470987
SRR1598314,0cebe5d9ebdc4a68cff4685afa41947f
SRR1598250,332ad37b5efd4292b652033122b2c942
SRR1598444,8eddeb5c12e354646990a9033f899504
SRR1604264,97af6c8bf05c0bcc0af930e9f6624bbb
SRR1598353,936a3286cb15aae1751edb08251a3dc2
SRR1598400,39e9d2717b0f39b1816e6c4b430b5164
SRR1606573,c9a3bf0a8b7a6e9c9cabe4dda90a6a55
SRR1601320,50c0a79eaf29467f67055feda52d3051
SRR1598151,7dd805f32abe349ebe9460113fca1bf2
SRR1598227,2cefdf9513f3f82e12ad2790b54bbb29
SRR1598224,41007526d8ce996b1d3d2e793ad9c94a
SRR1601270,aa010c5b982c05697609db2fca17dbe1
SRR1598218,5c04cb120faa3d4f17a314f720c6ccb0
SRR1603935,ecf43aa41ed5fc95494f8dde7ea611e2
SRR1602810,153fbc77974c84aaed472bb43660e590
SRR1604356,614cf509728e1484409e9ea90f4617dd
SRR1598075,8a5f67d1c9e870ee95e91beb5456dc20
SRR1603799,616c1bee1d7160dd80765cb963d5befb
SRR1601997,7996e3f335b88046027b5d0750e9bb50
SRR1598093,fe0bf5e3edeca9ca547da3e33ede567a
SRR1601987,6a43306a6e2be79865f69e0479145f33
SRR1601943,1b8023d89f6dd666245ce1377f5444fb
SRR1598542,8993f4d07143ec9ad4c21b73ea2c87c7
SRR1600504,43404ff00c1460750797ac71c1e31146
SRR1603387,e84d447588dcc29cfe35f434e697b26a
SRR1598566,1b083b9334b870005346c0c862060abf
SRR1596688,43fcb7f41e70f20b0853e7be7bbf328e
SRR1596727,66e9001fd74964b1c19412fd55155595
SRR1601221,0a25c4ec58bc6df8d120b30ce987e781
SRR1607011,ea11d37f8c42dba9892bc2614594e845
SRR1597695,d7e1e8e0b91cd76570830fbab061d618
SRR1597601,cae00083ee8e6760e6707a2cb710c414
SRR1605522,101c1827a57e8014d8ae0764acefa99d
SRR1606499,10199e8b3d930088bbb12fb68f6cb16e
SRR1607130,246d7f080ecebc109fdff7f1d7a05ec4
SRR1601067,0feb0b0c305398b80c7d6634fc38145d
SRR1606856,945ad9de944280f4b4a353adfd9cf88f
SRR1602294,300616a22c6419957afd74a01ad8deac
SRR1607227,c0360897c5c36349813f0f31bbd3482f
SRR1600761,879c13f409e4767d83538a8e715c2c25
SRR1601648,4143a9d4e27f597f8ddc01b49c7fdce8
SRR1601550,438c318908097fa42cf505ada06b4254
SRR1600656,597abe29da0469edc72cd4fc15c407c6
SRR1607057,6cc83e85e094d89a765dde435ff7a950
SRR1602283,bdfbf70fc149a8a1c6364279731e8b41
SRR1605656,1e0e8db31f331001d6e1eaf5b3ba5072
SRR1600610,8b8ddcc2f3ae8e07ac9009bb99ad76d4
SRR1601543,519aa3a48fea8af09ee1b49c3c55bf09
SRR1602422,762ad56f07d1b35fd87c5ed231c77296
SRR1600661,af2f6e88193bcaa0e9224e9f76643af2
SRR1602313,704144b1f73197a16fc0d3195ef3e19f
SRR1601606,38822feb6e188afce27e21be1fe45fa2
SRR1601592,3c304896e817a2de910efdeb50762f59
SRR1601554,8e3f5e8f38c67c06bc205525b378f4da
SRR1601598,eccece1c7df5f49c8c6d3d66bb891d9c
SRR1600901,925b160c3bf801269d1ce438bbad8e82
SRR1605515,7e01b4c321a122481df804d06bb8403a
SRR1606632,a291753006e155056e924a06e793c7a9
SRR1599657,57e81ccefa656b87a86d7325e6d42894
SRR1597081,5e3e923f0d24d68d684db3086d7d33e3
SRR1596859,064faa506b522679e5b9deeecd0886ca
SRR1596890,e154b3fdaae3938ea0b9af73342ad565
SRR1596853,5616da48410557fe7e530c5f655bcc95
SRR1597197,eb1fa3fff51eb5eabe095e1abdaac032
SRR1599736,4aa6a26e915577aab70081735e608ad9
SRR1600806,215f350deebefc4a0d3a7d280bb9f7bb
SRR1605142,70a2569f77bed07cd89649a1d68e783e
SRR1597227,faa25b670fbd9d2077544743a16bab27
SRR1597677,e35bf697fc0874ac3b35ecb1ce192378
SRR1597669,a845089c8ace8db1587492b72c42a3d1
SRR1598515,6fe0c32351f515e8d186d8bd241c9111
SRR1603258,da1bda658725c568b5bd66f282cfbd9f
SRR1600440,fea3419948c5d3ea5cf5a7626d41e774
SRR1599305,8613276a5619ea1c4f948865c37fe156
SRR1600413,515aee987c7d58d40a99fe1a49f0d3b3
SRR1596643,71efffe9cf9b96649db059766d71c059
SRR1607194,e9afc4e4bc81445b2a02c60bc6dc29e6
SRR1601822,e2902f6c2b98cf72d295673c8985ce8e
SRR1601886,409659c07df4fd54a49a65c787d39bdc
SRR1597841,f892479678811ce366a0046c61210803
SRR1601805,6aa4a76b17fa31365ccb7ea93524d3fe
SRR1597542,0a478fda77b8af0961b3f313310f953e
SRR1606485,bfa3c52bb8f87b47fc4775121405408b
SRR1605148,e4a63c0a5774c4240973576d4be7cb4c
SRR1607090,d2b09889a85d639147a4062a632f0f05
SRR1597776,cc2721ce8102d1d6376f48d362476af1
SRR1598338,f8d6e8d674f04ed2689eb6ff77b76ffa
SRR1598322,00be532c4cd3791edc2dab06fd02df17
SRR1598288,fb6708f29643531e08b22bcda640d351
SRR1598428,36fcf2c3615093256e53a4a5c7549bf5
SRR1598287,fedd20f1ca620f596b3ef0532f8d8e29
SRR1598386,da1057b4731956004bb77d07d2030ee7
SRR1598268,d4273883158d736226ee9fa18c005ad5
SRR1603628,2d0aea1467ba2cd555b61390bb5422e1
SRR1603940,21186a894bbe68c2b39f81d1391d50d1
SRR1601294,7d41f7e187c4e3c7e309e01788121a7a
SRR1604092,95bddcbce8758f126988b8c4c2c9a15d
SRR1604270,81d2c101eb18fcd34bd2b2c0cea7260d
SRR1598213,9a9b181d3ac37eb88343fc6175d1bc2b
SRR1597963,ff25ccab3b6da797326ac0265e86a370
SRR1597962,dbfb980c044d9bcc22afea9c6c347928
SRR1598161,3024ceeef7cdac7e243a03ceb4bbd6f6
SRR1601295,4c19266c3d1d4f4fb8c6b1496daa6577
SRR1604448,9e27d1af8552e514b2e83b5c0927cf95
SRR1597892,8d4d67e2e6f09e6e6a8141673b0c0e89
SRR1598089,a4352504073aa3c5d3f08150c542b2b3
SRR1604412,c66c8d0825b3fa3a63b7705400051ce0
SRR1601915,c0e993be25ef81cfacdcc246e8c65527
SRR1604309,69b95cdec8058cebdc9ccb953d5fb589
SRR1603343,74e7ae55ac95f85cd841d5d9ba902a01
SRR1602936,a89073a32c8e315fce9db02af430d1c8
SRR1602859,3ee80bc91bc1304aa2643be451eaa4f3
SRR1598526,3c69dec0ea16f178e89035fb54b3e7af
SRR1598046,23806aa1f76af5e1a574d24140b66900
SRR1601170,8c1bc5a7cbe9aa67fe11c2c9ade5da86
SRR1601946,5159e482c4251cbeda25f4a1674c5a73
SRR1601969,ac9f836ee8c2addfeade83374c92c946
SRR1603826,384b8bb8482151d63bd1843082329812
SRR1603830,8959462266d90130b1a787d58dcaa94b
SRR1597554,7b8be7c3816543bd3bb683f6b98f58b8
SRR1606879,36bab143b125e0c378818d5a427dc7fd
SRR1597694,eebe689c2e7804d3ef5ac04669bf4891
SRR1597831,b7c3711cd5151c21ade5d58b3a68e1e2
SRR1597615,7da22c0811ea05992bb4a225bb66ed79
SRR1597602,a16ae3a874f3f58d735a116fa0d09a20
SRR1605665,d6fd602eddd807924350f1867a4fd9fe
SRR1607127,6eed15e5349dff2002c44bac9435e732
SRR1607115,b7e4a3c79d09bb26119e74626de2837d
SRR1601690,2ec899960e44472a6cd4548f7f388ab5
SRR1601077,e2c878a8523776ed7561cdd1bd706e77
SRR1607002,7abbe3e1c6598362d7f69c76d77dd7c8
SRR1601673,27aef02b5e9b84901639a6a3198f9cb1
SRR1601049,af5945131caf726e36f4584a4406d820
SRR1601662,6e75abf9b90c6fe7286d98c82262c7ab
SRR1601562,e68e8776c1f3c5ff5bed6cc70130e2bc
SRR1607176,917dfd7945a46d8f1ba8c190eeb87973
SRR1602323,5d29327bed9457c529f48b144a729d2d
SRR1601563,03b0b10f099c000851d893a87072aa04
SRR1602375,cd3f9006e4a1d51a674f0a4841adc8f9
SRR1602442,2aaea0981a4b7ae722ac6a74a42b956d
SRR1602292,ca0b91ed0f48dd35480ea32b532f1623
SRR1601682,38285395dbf62e5b9d7db3ded20aae35
SRR1601645,a213f6d73adaf125d4bca5e2e66e86c6
SRR1607071,6001bb8ff7edfb5c8560e35ea7bf2958
SRR1606797,46baa7a65c86533fc850f93ab8936262
SRR1600704,b408d8b7939c627dc86202f996f6e778
SRR1600790,9d12458b2b7f1c1e726176f300e1a887
SRR1600618,46e3f0b8b0662ceec6697fb3741c0543
SRR1604684,ed91393a55feb2b259c071a82352f111
SRR1600768,7e57fde7d1b585648fc5ec923985a0e2
SRR1606791,49484466eebffd1f246e09d51e44dbbd
SRR1607219,039a3dd71502a0b743efa042f7f3d5fc
SRR1607004,cf57cc821f6963b22f613e8ed3e96d46
SRR1606677,f1207866ebd205409b24d6f73bbfa448
SRR1606786,9cfd43a0d570ca77f18e91162c313675
SRR1600799,f69828d8f5b05a704999d6ad2e51f25e
SRR1602412,09406cb7d438e77edae1360ee94c174e
SRR1601574,079d1f00e9d8c27769a2d2edf39094b1
SRR1606875,f8e85c61be14853fea9c1c19d4d223f4
SRR1606498,cc1ab841ede7fd8694fceb079ee40028
SRR1606763,1d248bc06515533b3200b87fac3172c2
SRR1606523,946240ba0ac00401caef155b8244ba31
SRR1606789,ac6da06a7c897931c7f940e7982d578e
SRR1604709,d5256ba4c4400086f2afbf911bf50307
SRR1604698,b9b7c268beddb01db71e421daf11074d
SRR1601594,b282039eab568133a17e215e72686a08
SRR1602118,b54ff99d7b20b81c70963c42fe8e728c
SRR1602214,d472fdcd8299f137c288cb1a1f1336a1
SRR1606912,cca797b1f97f6c26242decc4d29cd53a
SRR1606978,656b3ba54459b6227ad012bd381ad221
SRR1596884,11801142dbca076d11ec371923bc40d0
SRR1597012,4a2b741c9c0ea0c63d58915f90212132
SRR1596956,799d8d28e0814eaa5f92e5962a2f9f2c
SRR1597276,e27fc0ce860ef2954a6be936bf0183c5
SRR1597709,cd04b2786e4c7f3a6790501127f57e86
SRR1605133,a6a12c4c8e6d163498ae6ee577fd7dd8
SRR1601239,8d9740eaa00bbe44c55b0639d5921608
SRR1600895,6b7a56e1cf48b187342cd0ba0c4feb2c
SRR1605186,209c972154d44c90384b747a45a46baa
SRR1597402,d4ff05a9b16388e28b177a063ed4a22e
SRR1597393,589874e480aa1a2491174b4b6b3fbf30
SRR1607174,99a416a4f5f524c7f361f2b635dab8e7
SRR1610639,5ef7b37a580668769a8f7315ec5e7839
SRR1600583,572cd5274dd04bb0f9e71acc238d322e
SRR1600549,62d73062e3393987298724c21131ae6f
SRR1600501,20abcd2aacc4a3eaca9e2e28c3101786
SRR1607059,3c0ad11c4713ea2f524b478d811d7a62
SRR1596639,36ee93c82d227afd139047b4aa0e5a83
SRR1596666,350171030fc33bd7bd134a8798f2d730
SRR1596664,ecadd5ed81d63ac3282a045490026344
SRR1599286,f1d5c5d51bf52bdc1e96d8cf3b8feb1f
SRR1596806,db000a5e3ad9c2f4f9c17a6efd331ae8
SRR1599291,dcd3098f299035d675569645111a14dd
SRR1604173,38163d67f2d1cece02859551a28d8485
SRR1601821,d5c5a484e8ab0a4c82c989d4c4531027
SRR1601846,6766b1cad65d40b5dc4f1a425838681a
SRR1601505,af5a77082836767f4af0ced293cf090c
SRR1606409,a6c9937b9f4baefeb1a6e4d23fa2c6ca
SRR1601504,be50a951975625aa6f548cfbc83e7a4a
SRR1607152,a03f1555afd50c4bf0717f564705ffca
SRR1605666,0e840d622c9124c8c3fb019e97710312
SRR1607245,f9d89f9746dd14c8141c7d10aa78f8a6
SRR1601718,af763458a6bbb4c783d5f475ff6ba5bb
SRR1600214,16727d6f0a50f6420a1d6c7b3a24bfce
SRR1597348,7124020287214089c3ef13510fd0503b
SRR1601741,91e4c50e93e8c3cffe4bf30805e6836b
SRR1597771,cb0624361b2b3faea542bac83c26424e
SRR1597740,494f97b3463cc2950cae58a6c6a6ea49
SRR1598378,a166b1e944d9d0ceee7c1331ebad00d8
SRR1598352,0bf640e47ec2cd1873830815fd52ee8f
SRR1601308,f6fa31889c15c4f2084e420630108bb2
SRR1606973,60f9c249a8b137c4ae71450360d17b05
SRR1603925,4877b50b3a7b03fa2473406ca21261b7
SRR1598124,3c68dc97fdf3726fefc5cb11911aed39
SRR1607195,0bf430298c2b7fa1c0748d04a431b613
SRR1606661,cd90b6c22516c088ac0d40eef7aacf5f
SRR1601330,3c82995393400372f142df20602b8858
SRR1601307,16d9227733302f6210e791b3b57299bd
SRR1597889,f0433bdf760ef909907a56fd99e925c3
SRR1606627,1274fd7e09067cb0088e27bd3de2d627
SRR1597919,fa57900fd0cfbd6073c36367888b8018
SRR1603032,8c984c27eb638b150f490b1f0e046fe4
SRR1606517,3c6a7582f686f27ed415f0f05da178da
SRR1598540,4d8d9d81f1996bc2893dc3e04c409899
SRR1598004,62ed40dc6ed40c995d9c81db1d23af11
SRR1602845,4de9f35e88af07318bbdea689af01807
SRR1607212,86d2e0ef3708421236c301b27eea857c
SRR1598082,cbbda9fc1201150b7dea013b8b217878
SRR1601993,720ef7703878661b7c4a8155ac0a526b
SRR1604775,f05f5ba0f7e09809bed5d865148878f4
SRR1598005,0725553aec12b038761984872ba81081
SRR1598539,64d126ae9c4963e9b7a10560a71fefd0
SRR1600531,3790994e5ff5f0d7a2017ae50561d410
SRR1605586,d6b0c35acb009c0b6399600cd4d8b722
SRR1600497,72b36aa0e646024d896e13773b92eb8f
SRR1605580,9cb1affa99cf31938e47acbc2082d067
SRR1606480,5ad03aaa2eff5165c9521a106863bffc
SRR1600137,7e96e55017618eb679c6197e3318f11b
SRR1599821,326453928e8b74a793fc2b05b58ab86f
SRR1597527,169c81640908a0d8e918d8108fcf1326
SRR1597539,0c1d1899ba95a6a0eaf84657d2baaf8e
SRR1597442,f4237c4a44d9b7ea6a15842fdd747cfc
SRR1597425,a3c4c4745faac615726b48f913565e89
SRR1606695,06c2aa91e4aec6d6ba6b19484bb40019
SRR1606903,c81f44239dd4a91f5f32bcf0993dd06a
SRR1600997,1d8d2eca45973e7cc5fcdd5ec88dddb9
SRR1606690,4b19cb7fbb7d990d1f39d9253d6ef7e1
SRR1606922,e3ccdfcd9ca9071dcdae50433cea25a4
SRR1602285,b5a4b958106d464628785a7611dae45e
SRR1606891,779ecb4a236af36288dca064d5bbf27f
SRR1600680,88d05edc679cea2c33c756151717aa9f
SRR1606543,eb479bf2165379e1eb2148255eff5b84
SRR1606793,78a0253e0926f200c94b02e731fcde1f
SRR1601367,c99b44dd450a4fdf2d779fe979112b95
SRR1600709,f9765ef90383d3c85b5d0c985a4e9ccc
SRR1600712,48efc87fa52207a00b8a701409972b57
SRR1600986,1be7af52950b60dc99b7707594081957
SRR1607036,ec730770f2d0988e7559ec5cf2ab5834
SRR1606889,1d882c750aa251e401eb37f8bb9863dc
SRR1604702,2da7a3fe25c54b9065eb96d4f3ebdbd4
SRR1600951,90404ea0baa07abbf93fbc61c60eb083
SRR1605558,ef08e6c06659a31332de8e747fa21318
SRR1606725,2794b1381e6781db2daae473988c7696
SRR1596976,f27f20a5bbf0d204d50754fa7abde8a3
SRR1596906,b2f478a208138169b56098682369ad62
SRR1597067,98c41f8c8a57c84ddf28040e5d71e1f8
SRR1602127,168550fbe4e4afb39096cace044bb985
SRR1596870,aa2ebe2c664bb0c2eb5aa7cd3a2496a0
SRR1606752,7ad094f9affd4395d85896ebec99a91e
SRR1606707,4abfb3f1f00000b3cb7024029a3a5226
SRR1596908,c77913039bf22eb68195e3098c3821a0
SRR1597053,b241c8f4bf7b9066f2e1f7dbb60d9735
SRR1597251,c20904ffb92444fd638bb86a473b06b7
SRR1597816,78926fa0a2387891aeb93d24d760f999
SRR1600570,65a1f2d939e830e50b1bb6eb7ef2ed44
SRR1600597,4154e422b34d3742a23bccbc86a775cc
SRR1598571,5251bbd91cdcf7cd6d20154a4b5c157e
SRR1600552,a77b9876624060054548770473d9e103
SRR1596745,bf6fdbcc248471c41e645c32b133d1cf
SRR1602049,8b9883aa7d01151143b48729acfad006
SRR1601825,a18a236f642e2e0511a09b88f36b7d4e
SRR1601891,c97602fccc1846e521ac8b8a0bb6171f
SRR1601781,d99ec25fae8b7f33c63a186655da0241
SRR1601786,b094caf78061d255085ac7b5834f5c5f
SRR1601533,f6f5f16e4d19e0c84046c3d9d892604a
SRR1606983,0cd845dc19d1eb0426b62933e7b161e1
SRR1601528,9e0b3bf061d145079f75f6d2468d6743
SRR1602247,07744331e3f6acc56c54f32ae6660f7a
SRR1606716,93472dd932bce23e4cf1513ee011f1db
SRR1596985,ed2ebbb3342988dea6a97d838cbb3ec3
SRR1597745,b0d048939056c32e52b99c321696f715
SRR1597321,6a2798946c7ce6ca7df5acb9fdae1447
SRR1598277,1120ec6147b1026c9cc511c1e8365965
SRR1603929,8449c36a31d6e700f4df6426b003c292
SRR1601536,c3c7d87ba05bc1d255440f5660d2d157
SRR1604302,3a65f0cfbc191cd20e6824053420594c
SRR1598324,a68a7c60d49aaf535e6783cb1c0a62ce
SRR1598347,f1a1edbcdddc7cff28e2654902519a6a
SRR1598373,3bf610c60da4fce8a5e6f376845ef7b1
SRR1604755,ca19e410fe4820460f8af69616e91747
SRR1597947,28eaf53805bed6bf205745176b12ea07
SRR1598180,323aad6e20adf7203af3cc42c4f7b3e8
SRR1601296,c7b58509459bc5cca97ab75f2d850c72
SRR1598201,c7f5a1c2f0ac4d855ce02fe02370a15a
SRR1597988,3c1f8eff813e47f5b140e3fce17a532d
SRR1602943,04c50a4f3d901525eb20d7cd734d0746
SRR1598021,3233fc6d9bd9f5645eb8c28c5d8b5807
SRR1606474,a0c2c59c3abf7a9472c67d4a593d56b5
SRR1604162,b156a63feb13bfa545ef9e3ace105b79
SRR1598078,b3c8b3d1b0f60e08c9b51da1d67b1aae
SRR1600499,15885a958708a8c7b476df34281960e3
SRR1603407,86a1efb8e708b9ddea5ca9d665b7aac4
SRR1607222,3482c4bd434966d45633eeec68b0a4dd
SRR1602750,4fa1491fbec9cfa2080877ef5dca758c
SRR1598550,52b7879e07a8e8c81b3e873f1207631c
SRR1603360,096f710aa2c668fc484aa888ea156107
SRR1602998,dbc1957396bc96f7d4055beb8cdd3023
SRR1601165,52bca58ba583dacceff276c5c2c10f37
SRR1598500,175559112b9da762e427f539fdd71169
SRR1598485,3e5eb1fa2fbefef123ab1ec613177877
SRR1603438,0fc548e04ed9dcc64c874d8092440905
SRR1600516,d3af1171070b88537609025879e074a2
SRR1600488,6631a0a7ef0c7a0b59fc9781d68c5524
SRR1603834,af2b5f10e3892760fc999dc9c17170dc
SRR1597825,566462210d2f3acaa1e912e2523fed0a
SRR1601232,17c9c4a1e5727d9aac8ee55d98bf0ab1
SRR1597605,f49a1bed8739ab032f2ce619832fc9b7
SRR1597574,fd1f006a53538935abdaf2589d5a586e
SRR1599910,ab7269a88d7b974b9b7ce4c5556647e0
SRR1605657,769268a2c8005fe9ae290e71349d7596
SRR1606501,1dc26c83667f68c10f7ae1a1f684a302
SRR1601044,0e2be5de35abd8cac1569ebcbb2334dd
SRR1607145,50a4ab866349a67d2f0e99dbd0e6186e
SRR1606878,14f70e607180b32a7b406b5847c60a06
SRR1606374,5cfedd6477a4731adc91ef93c917f600
SRR1601621,d4efdf337c325d75e9d59e6ade489305
SRR1607151,9189c1aa32e61c05cac8d65d88e26ecd
SRR1600772,ccb8cad032070145e96fce998c36a7bf
SRR1601544,481b94c26aca85b1e3dbca408245291a
SRR1606815,007a2763db50d44737c89ad386cf69b8
SRR1602370,d0643c54f8bc259dc50140e8a95ec26c
SRR1607116,6a16e4b3fbf8606fc2ea29a00325e5be
SRR1606665,8e5ca1964867b594fe989f4fdefc11fd
SRR1601028,0450861954d18731e59fba6ddd0541a5
SRR1606414,83dfd0c8a6f7c93024a5710e88055e30
SRR1607091,aa23416f812192025912a9137c9b7dbc
SRR1604711,fc10bc1b96091098d2e39aa7ca875518
SRR1605562,8873a3befa5dac8aa018253d3f61cb42
SRR1597054,1a97d9f2a4637e8b5a8884fb039e6191
SRR1602091,0bb2782b05dcdf2aa9649f55807ffdf7
SRR1597029,ef8218a0d39d5aaaf37b83aa2646098d
SRR1602122,298e983e812b55af849a9ec2901a9d18
SRR1596966,ac5c6e4f48699bed8ac59c030a73eacd
SRR1596846,2a7f1cb4d69756f0d571895659920b74
SRR1596869,ef0de7d8b8086be3133e7b1371845dc9
SRR1597066,11bd4e011162d05be40f6d86b4fe2f09
SRR1597068,65f40161ccb6175538a641e086ea9a8b
SRR1597137,150fde3855da1e06ebfe92e4fbd0aabf
SRR1597096,1c922059c93f2939762052cfb8cda9d0
SRR1606380,40d92d3f028eab73be00cfe871e70f7f
SRR1597249,109a20f3d516c1286b7a8d76c9595a23
SRR1597260,6cee18add6f9a699654654f7ef26425a
SRR1606379,740e790deb820da3bacc3a7a0e2027f7
SRR1605213,1d8e16649a02466868a91bbe0ce517cf
SRR1605207,e0fc240c0cd55dae5de1ffe0ebf320a6
SRR1597682,b9d9649e701df7480c67e0530f726134
SRR1597681,dd23dbbec6aa0c5e834fa2304643d070
SRR1597724,bf27c5f92a92241561a07b6f14d9fc0b
SRR1597365,e20e3ec95cd5d6f1604883ae9e905f4b
SRR1605215,7e3d45d89f3342fa0e951fe0df6c376b
SRR1597372,1644bd1911065f89bce439081d68fbf7
SRR1597559,0df77ccc5fb5c58f1e010f833e62cb74
SRR1600605,df3ec9b062a7f36ab48b6c3335a9dd08
SRR1600556,8590ee8218694962dd534026f4617929
SRR1603127,88fc83390781061e5cff7b3234f0ed35
SRR1603445,c0ce10e1e79639ca00a0c95c1c32d8db
SRR1603244,5399d3f72cd216de5db116b89be6c0cc
SRR1600452,ed9feaf5edb4aeaff862723b2b34ab6a
SRR1596715,67c01ea89e997488b60107516f93bb27
SRR1600430,0bf1c00e5e6efe5cc8320b7147060c14
SRR1596749,e94a7b48b880963284fcb4e59f269ece
SRR1598396,b4cb3058e4aa2796eb27c5925ebfa8cc
SRR1602050,b17f5bef80b2158a7cae728bf83adb8f
SRR1597854,adbf7359c866175ff68e24b1f67e454a
SRR1597862,d5cca059d6bd55b74389ac9eea6f5415
SRR1601900,dc08e2056995970d483a5e7689917746
SRR1601908,f0bb7fb572af83153ed42cfa56ebab33
SRR1601796,101b72405f008695d5c232b521403ffe
SRR1601802,d4e743f2753e48a4beaab0b960b30d93
SRR1601897,09e8978f6d969f6845bf0ed7000e94c0
SRR1601828,fda3b23d71cdbf6c4b5e708d003484c8
SRR1601858,46af603a63b38e6a58f3b0c78164f836
SRR1606526,bc08ec17ca6ae7353cf35b55191187f5
SRR1606951,cd8c202edeb1ae32233b7ce8123349a7
SRR1606397,5ddc2c9509f823800534152c12e1f85b
SRR1602203,0ed7aedda54c621462557ed0ddb0530e
SRR1606999,d4e0a65b29c6f9aa7e2792243e479bb0
SRR1606859,9800ca6391f43546698d7e6a4cddd30a
SRR1601720,78c8bde88cd31e317bb669f077cbc966
SRR1597320,9be5e710f21ffdb1e4bd63492366ae18
SRR1601739,7d165419ec3f29c462a3fe0fa14e047a
SRR1597792,14f492c4387e4fabf0eb85694c646b03
SRR1599961,6d1b651e26884e3435e55b9f47fedd02
SRR1598279,9dba4f540ed9fd465278aadd58497f62
SRR1604019,ae79124db5c7c2ca160ab78047d469b9
SRR1598269,4ac1ea23e081d3d70513373c332add34
SRR1598409,301cf3a8dd40300173332fd6eb0a5aea
SRR1598217,e0c8b4d5dc21a59bed33d87533c607fc
SRR1603912,1251eee747b7b94b9bf328d5b445f993
SRR1601274,813ae3a82c288f6ac0452fa8f8a02912
SRR1598111,027b33b81844b146b189042bac229088
SRR1598228,0f114a0eafd7a43697a9c5d4a2448a04
SRR1598101,9785e420b01a8b6098395218146e3cd1
SRR1604510,13a03be019e004cef827c723c3696679
SRR1597983,0dc1ea21deab52af6e02750f26186086
SRR1597912,fada25117a0b21304487f85a3afc155b
SRR1604790,ec32da7f434d6687b516638cdcbf577b
SRR1598011,6ec225174f30f21f457e8cd2698841c5
SRR1603132,7fb532e1ba8bbe999af6b956bfeef504
SRR1601975,45e985ad14bddd211f63b2924b7fb3eb
SRR1600562,4b6505dc31bf5cfc86f5ef4804e94ba4
SRR1603191,008815635217c8870785c1736756bc87
SRR1598047,33250968b914bd84f8ed150d9d8ea36a
SRR1601140,cbb47e2c69ad502eac05e0d193a7bf00
SRR1598568,9407d4946d24e5b6acfcea693f436e3e
SRR1601172,1e9e5e2c2a488204ef52713af881a733
SRR1599349,8d0a918f802c22328f01a8caa057d83c
SRR1596718,1f2d43a80c6ff01a7a23c9290d1e01df
SRR1596729,627a9d21b527db8c16aabf399337387d
SRR1597579,52091f7af4b318932127a5340b780af3
SRR1601214,28f1aecc84b3085c41c2f98e0c359805
SRR1601200,d8684d236f629370e6dbd4917f80bd2d
SRR1597438,0c53fe28371fee9efa5b958fddc0766f
SRR1605621,604a6429789eb754e326c9771961043a
SRR1597265,dc9d3d0eddb6e8c1e9347ce82f77e30b
SRR1601674,5404e30cb6e645df6ea85e5a6347e62d
SRR1601696,76438b227f9cd4a70aa783931a9e0914
SRR1606708,f1a685b8677b801787ca9a9cecbcaecd
SRR1601057,5e269ffd29d5fcacfc9e94bb29daf1d6
SRR1601062,2f8e839c073dc29b362e08db7b3e2a49
SRR1606667,55921b9546b8cbc2e675ebdec6d79c83
SRR1607078,37e75fa19a757209bfcb0eab275dba2e
SRR1606942,64bb84b70f0bc8f6d5a62a8a3d893c6c
SRR1606821,7edb6b6a8484439a539192b971784161
SRR1602406,7db222e4ee2ffd566594de57b84c931b
SRR1601701,0285711a4bdacd6b534828eef403e566
SRR1600760,c1e2afe0d3a4a873cd24993e373a0f7f
SRR1604682,2b9398fc012492d92f03a81e9ef33ec0
SRR1606577,4433b77271853ad290a394ad827ea07f
SRR1601632,615f330ab85c0655e6a87c7fc3a90932
SRR1606475,cf037795f50d29c28ae7d24f35e09634
SRR1602368,b5205cd32bbaa71c52f2738d4e9c8c08
SRR1605564,11120b9c7c16fc87335d17bb41249230
